chr	fragmentMid1	fragmentMid2	p_value
21	18705000	18035000	1
21	18705000	18045000	1
21	18705000	18055000	1
21	18705000	18065000	1
21	18705000	18075000	1
21	18705000	18085000	0.5378998
21	18705000	18095000	0.5449944
21	18705000	18105000	1
21	18705000	18115000	1
21	18705000	18125000	1
21	18705000	18135000	1
21	18705000	18145000	1
21	18705000	18155000	1
21	18705000	18165000	1
21	18705000	18175000	1
21	18705000	18185000	1
21	18705000	18195000	0.6198124
21	18705000	18205000	1
21	18705000	18215000	1
21	18705000	18225000	1
21	18705000	18235000	1
21	18705000	18245000	1
21	18705000	18255000	1
21	18705000	18265000	1
21	18705000	18275000	1
21	18705000	18285000	1
21	18705000	18295000	1
21	18705000	18305000	1
21	18705000	18315000	1
21	18705000	18325000	1
21	18705000	18335000	1
21	18705000	18345000	0.744331
21	18705000	18355000	1
21	18705000	18365000	1
21	18705000	18375000	0.7722259
21	18705000	18385000	1
21	18705000	18395000	1
21	18705000	18405000	1
21	18705000	18415000	1
21	18705000	18425000	0.823509
21	18705000	18435000	1
21	18705000	18445000	1
21	18705000	18455000	1
21	18705000	18465000	1
21	18705000	18475000	0.8759626
21	18705000	18485000	1
21	18705000	18495000	1
21	18705000	18505000	1
21	18705000	18515000	1
21	18705000	18525000	0.918234
21	18705000	18535000	0.9262371
21	18705000	18545000	1
21	18705000	18555000	1
21	18705000	18565000	1
21	18705000	18575000	1
21	18705000	18585000	1
21	18705000	18595000	1
21	18705000	18605000	0.8982502
21	18705000	18615000	1
21	18705000	18625000	0.9905424
21	18705000	18635000	1
21	18705000	18645000	1
21	18705000	18655000	1
21	18705000	18665000	1
21	18705000	18675000	0.9922586
21	18705000	18685000	0.9996507
21	18715000	16715000	1
21	18715000	16725000	0.1673174
21	18715000	16735000	0.1674347
21	18715000	16745000	1
21	18715000	16755000	0.1677964
21	18715000	16765000	1
21	18715000	16775000	1
21	18715000	16785000	1
21	18715000	16795000	1
21	18715000	16805000	1
21	18715000	16815000	1
21	18715000	16825000	1
21	18715000	16835000	1
21	18715000	16845000	1
21	18715000	16855000	1
21	18715000	16865000	1
21	18715000	16875000	0.1734307
21	18715000	16885000	0.1741601
21	18715000	16895000	1
21	18715000	16905000	1
21	18715000	16915000	1
21	18715000	16925000	1
21	18715000	16935000	0.1783815
21	18715000	16945000	1
21	18715000	16955000	0.1803325
21	18715000	16965000	1
21	18715000	16975000	1
21	18715000	16985000	1
21	18715000	16995000	1
21	18715000	17005000	1
21	18715000	17015000	1
21	18715000	17025000	1
21	18715000	17035000	0.1895725
21	18715000	17045000	1
21	18715000	17055000	1
21	18715000	17065000	1
21	18715000	17075000	1
21	18715000	17085000	1
21	18715000	17095000	1
21	18715000	17105000	1
21	18715000	17115000	1
21	18715000	17125000	1
21	18715000	17135000	1
21	18715000	17145000	1
21	18715000	17155000	1
21	18715000	17165000	0.2091275
21	18715000	17175000	1
21	18715000	17185000	1
21	18715000	17195000	0.2143688
21	18715000	17205000	1
21	18715000	17215000	1
21	18715000	17225000	1
21	18715000	17235000	1
21	18715000	17245000	1
21	18715000	17255000	0.2255959
21	18715000	17265000	0.2275591
21	18715000	17275000	0.2295476
21	18715000	17285000	1
21	18715000	17295000	1
21	18715000	17305000	0.2356605
21	18715000	17315000	1
21	18715000	17325000	1
21	18715000	17335000	0.2419865
21	18715000	17345000	0.2441407
21	18715000	17355000	1
21	18715000	17365000	1
21	18715000	17375000	0.2507344
21	18715000	17385000	0.2529746
21	18715000	17395000	1
21	18715000	17405000	0.2575163
21	18715000	17415000	1
21	18715000	17425000	0.262137
21	18715000	17435000	0.0385435
21	18715000	17445000	1
21	18715000	17455000	0.0400127
21	18715000	17465000	1
21	18715000	17475000	1
21	18715000	17485000	0.2764419
21	18715000	17495000	1
21	18715000	17505000	0.2813474
21	18715000	17515000	1
21	18715000	17525000	1
21	18715000	17535000	1
21	18715000	17545000	1
21	18715000	17555000	0.2938831
21	18715000	17565000	1
21	18715000	17575000	1
21	18715000	17585000	1
21	18715000	17595000	0.304263
21	18715000	17605000	1
21	18715000	17615000	0.3096499
21	18715000	17625000	1
21	18715000	17635000	1
21	18715000	17645000	0.3180666
21	18715000	17655000	1
21	18715000	17665000	0.3239462
21	18715000	17675000	1
21	18715000	17685000	1
21	18715000	17695000	1
21	18715000	17705000	1
21	18715000	17715000	1
21	18715000	17725000	1
21	18715000	17735000	1
21	18715000	17745000	0.3502082
21	18715000	17755000	1
21	18715000	17765000	0.01040232
21	18715000	17775000	0.01078167
21	18715000	17785000	1
21	18715000	17795000	1
21	18715000	17805000	1
21	18715000	17815000	0.3776525
21	18715000	17825000	1
21	18715000	17835000	0.3863768
21	18715000	17845000	0.3908945
21	18715000	17855000	1
21	18715000	17865000	0.4002466
21	18715000	17875000	0.4050829
21	18715000	17885000	1
21	18715000	17895000	0.1013986
21	18715000	17905000	0.4202404
21	18715000	17915000	1
21	18715000	17925000	1
21	18715000	17935000	0.4363747
21	18715000	17945000	0.4419691
21	18715000	17955000	0.4476706
21	18715000	17965000	0.4534785
21	18715000	17975000	1
21	18715000	17985000	1
21	18715000	17995000	1
21	18715000	18005000	0.4777487
21	18715000	18015000	1
21	18715000	18025000	0.4904845
21	18715000	18035000	1
21	18715000	18045000	1
21	18715000	18055000	1
21	18715000	18065000	1
21	18715000	18075000	0.5239349
21	18715000	18085000	0.1758035
21	18715000	18095000	1
21	18715000	18105000	0.5449944
21	18715000	18115000	1
21	18715000	18125000	1
21	18715000	18135000	1
21	18715000	18145000	1
21	18715000	18155000	1
21	18715000	18165000	1
21	18715000	18175000	1
21	18715000	18185000	1
21	18715000	18195000	1
21	18715000	18205000	0.6198124
21	18715000	18215000	1
21	18715000	18225000	1
21	18715000	18235000	1
21	18715000	18245000	1
21	18715000	18255000	0.29315
21	18715000	18265000	1
21	18715000	18275000	0.67643
21	18715000	18285000	0.6847411
21	18715000	18295000	0.6930909
21	18715000	18305000	0.7014724
21	18715000	18315000	1
21	18715000	18325000	0.7183144
21	18715000	18335000	0.3723537
21	18715000	18345000	1
21	18715000	18355000	0.15784
21	18715000	18365000	1
21	18715000	18375000	0.7626789
21	18715000	18385000	0.4352563
21	18715000	18395000	0.7820294
21	18715000	18405000	1
21	18715000	18415000	0.8023664
21	18715000	18425000	1
21	18715000	18435000	0.823509
21	18715000	18445000	0.8342837
21	18715000	18455000	1
21	18715000	18465000	1
21	18715000	18475000	1
21	18715000	18485000	0.346903
21	18715000	18495000	0.3680861
21	18715000	18505000	1
21	18715000	18515000	0.6752075
21	18715000	18525000	0.6940781
21	18715000	18535000	0.918234
21	18715000	18545000	0.9262371
21	18715000	18555000	0.2914767
21	18715000	18565000	0.779535
21	18715000	18575000	0.8044668
21	18715000	18585000	0.8292875
21	18715000	18595000	1
21	18715000	18605000	0.698697
21	18715000	18615000	0.3453727
21	18715000	18625000	0.7912114
21	18715000	18635000	0.9464608
21	18715000	18645000	1
21	18715000	18655000	0.8336914
21	18715000	18665000	0.7910992
21	18715000	18675000	0.1842416
21	18715000	18685000	0.03659937
21	18715000	18695000	0.8927248
21	18725000	16725000	1
21	18725000	16735000	1
21	18725000	16745000	1
21	18725000	16755000	1
21	18725000	16765000	1
21	18725000	16775000	1
21	18725000	16785000	1
21	18725000	16795000	1
21	18725000	16805000	1
21	18725000	16815000	1
21	18725000	16825000	1
21	18725000	16835000	1
21	18725000	16845000	1
21	18725000	16855000	1
21	18725000	16865000	0.1720892
21	18725000	16875000	1
21	18725000	16885000	1
21	18725000	16895000	1
21	18725000	16905000	1
21	18725000	16915000	0.01643481
21	18725000	16925000	1
21	18725000	16935000	1
21	18725000	16945000	1
21	18725000	16955000	0.1793385
21	18725000	16965000	1
21	18725000	16975000	1
21	18725000	16985000	1
21	18725000	16995000	1
21	18725000	17005000	0.1846706
21	18725000	17015000	1
21	18725000	17025000	1
21	18725000	17035000	0.1882954
21	18725000	17045000	1
21	18725000	17055000	1
21	18725000	17065000	0.1922281
21	18725000	17075000	1
21	18725000	17085000	1
21	18725000	17095000	1
21	18725000	17105000	1
21	18725000	17115000	1
21	18725000	17125000	1
21	18725000	17135000	1
21	18725000	17145000	1
21	18725000	17155000	0.2057783
21	18725000	17165000	1
21	18725000	17175000	0.2091275
21	18725000	17185000	1
21	18725000	17195000	1
21	18725000	17205000	1
21	18725000	17215000	1
21	18725000	17225000	1
21	18725000	17235000	1
21	18725000	17245000	0.2217468
21	18725000	17255000	0.2236584
21	18725000	17265000	0.0276106
21	18725000	17275000	1
21	18725000	17285000	1
21	18725000	17295000	1
21	18725000	17305000	1
21	18725000	17315000	1
21	18725000	17325000	1
21	18725000	17335000	0.2398548
21	18725000	17345000	1
21	18725000	17355000	0.03257562
21	18725000	17365000	1
21	18725000	17375000	1
21	18725000	17385000	1
21	18725000	17395000	1
21	18725000	17405000	1
21	18725000	17415000	1
21	18725000	17425000	1
21	18725000	17435000	1
21	18725000	17445000	1
21	18725000	17455000	1
21	18725000	17465000	1
21	18725000	17475000	1
21	18725000	17485000	1
21	18725000	17495000	1
21	18725000	17505000	0.2788865
21	18725000	17515000	0.2813474
21	18725000	17525000	1
21	18725000	17535000	0.2863164
21	18725000	17545000	0.2888238
21	18725000	17555000	1
21	18725000	17565000	1
21	18725000	17575000	1
21	18725000	17585000	1
21	18725000	17595000	0.005905592
21	18725000	17605000	1
21	18725000	17615000	1
21	18725000	17625000	1
21	18725000	17635000	0.3124068
21	18725000	17645000	1
21	18725000	17655000	1
21	18725000	17665000	1
21	18725000	17675000	1
21	18725000	17685000	1
21	18725000	17695000	1
21	18725000	17705000	1
21	18725000	17715000	1
21	18725000	17725000	0.06567234
21	18725000	17735000	1
21	18725000	17745000	1
21	18725000	17755000	1
21	18725000	17765000	1
21	18725000	17775000	1
21	18725000	17785000	1
21	18725000	17795000	0.07677298
21	18725000	17805000	1
21	18725000	17815000	0.08051778
21	18725000	17825000	0.3776525
21	18725000	17835000	0.08455934
21	18725000	17845000	0.3863768
21	18725000	17855000	1
21	18725000	17865000	1
21	18725000	17875000	1
21	18725000	17885000	0.4050829
21	18725000	17895000	1
21	18725000	17905000	0.4150794
21	18725000	17915000	1
21	18725000	17925000	0.42551
21	18725000	17935000	0.4308882
21	18725000	17945000	1
21	18725000	17955000	0.4419691
21	18725000	17965000	0.4476706
21	18725000	17975000	0.02353029
21	18725000	17985000	0.4593915
21	18725000	17995000	1
21	18725000	18005000	1
21	18725000	18015000	0.4777487
21	18725000	18025000	1
21	18725000	18035000	0.4904845
21	18725000	18045000	1
21	18725000	18055000	0.1559338
21	18725000	18065000	1
21	18725000	18075000	1
21	18725000	18085000	0.5239349
21	18725000	18095000	1
21	18725000	18105000	1
21	18725000	18115000	1
21	18725000	18125000	1
21	18725000	18135000	1
21	18725000	18145000	0.2043087
21	18725000	18155000	1
21	18725000	18165000	0.2169454
21	18725000	18175000	0.5890033
21	18725000	18185000	1
21	18725000	18195000	0.6042558
21	18725000	18205000	1
21	18725000	18215000	1
21	18725000	18225000	1
21	18725000	18235000	1
21	18725000	18245000	0.6436952
21	18725000	18255000	1
21	18725000	18265000	1
21	18725000	18275000	0.6681642
21	18725000	18285000	0.67643
21	18725000	18295000	1
21	18725000	18305000	0.6930909
21	18725000	18315000	0.7014724
21	18725000	18325000	0.3508649
21	18725000	18335000	1
21	18725000	18345000	0.7268347
21	18725000	18355000	0.383727
21	18725000	18365000	1
21	18725000	18375000	1
21	18725000	18385000	0.7626789
21	18725000	18395000	0.7722259
21	18725000	18405000	1
21	18725000	18415000	1
21	18725000	18425000	0.8023664
21	18725000	18435000	0.4992228
21	18725000	18445000	0.823509
21	18725000	18455000	0.8342837
21	18725000	18465000	1
21	18725000	18475000	1
21	18725000	18485000	0.8660631
21	18725000	18495000	1
21	18725000	18505000	0.173953
21	18725000	18515000	1
21	18725000	18525000	1
21	18725000	18535000	0.9103293
21	18725000	18545000	0.918234
21	18725000	18555000	0.9262371
21	18725000	18565000	0.934469
21	18725000	18575000	0.9429384
21	18725000	18585000	1
21	18725000	18595000	0.9593905
21	18725000	18605000	0.852805
21	18725000	18615000	0.8751124
21	18725000	18625000	0.9790979
21	18725000	18635000	0.9227125
21	18725000	18645000	0.9905424
21	18725000	18655000	0.9945285
21	18725000	18665000	1
21	18725000	18675000	0.7910992
21	18725000	18685000	0.9004432
21	18725000	18695000	0.9773552
21	18725000	18705000	0.9922586
21	18735000	16735000	1
21	18735000	16745000	1
21	18735000	16755000	1
21	18735000	16765000	1
21	18735000	16775000	1
21	18735000	16785000	1
21	18735000	16795000	1
21	18735000	16805000	1
21	18735000	16815000	1
21	18735000	16825000	1
21	18735000	16835000	1
21	18735000	16845000	0.1703743
21	18735000	16855000	0.1709059
21	18735000	16865000	1
21	18735000	16875000	0.1720892
21	18735000	16885000	0.1727403
21	18735000	16895000	1
21	18735000	16905000	1
21	18735000	16915000	1
21	18735000	16925000	1
21	18735000	16935000	0.1765792
21	18735000	16945000	1
21	18735000	16955000	0.1783815
21	18735000	16965000	0.1793385
21	18735000	16975000	1
21	18735000	16985000	1
21	18735000	16995000	1
21	18735000	17005000	1
21	18735000	17015000	1
21	18735000	17025000	1
21	18735000	17035000	0.1870525
21	18735000	17045000	1
21	18735000	17055000	1
21	18735000	17065000	1
21	18735000	17075000	1
21	18735000	17085000	0.1936058
21	18735000	17095000	1
21	18735000	17105000	1
21	18735000	17115000	1
21	18735000	17125000	0.1994412
21	18735000	17135000	1
21	18735000	17145000	1
21	18735000	17155000	1
21	18735000	17165000	1
21	18735000	17175000	1
21	18735000	17185000	0.2091275
21	18735000	17195000	1
21	18735000	17205000	1
21	18735000	17215000	1
21	18735000	17225000	1
21	18735000	17235000	0.2180034
21	18735000	17245000	1
21	18735000	17255000	0.2217468
21	18735000	17265000	1
21	18735000	17275000	0.2255959
21	18735000	17285000	1
21	18735000	17295000	1
21	18735000	17305000	0.2315609
21	18735000	17315000	1
21	18735000	17325000	0.2356605
21	18735000	17335000	1
21	18735000	17345000	1
21	18735000	17355000	0.2419865
21	18735000	17365000	0.2441407
21	18735000	17375000	1
21	18735000	17385000	1
21	18735000	17395000	0.2507344
21	18735000	17405000	0.2529746
21	18735000	17415000	1
21	18735000	17425000	1
21	18735000	17435000	1
21	18735000	17445000	1
21	18735000	17455000	1
21	18735000	17465000	0.2668336
21	18735000	17475000	0.0400127
21	18735000	17485000	1
21	18735000	17495000	0.2740139
21	18735000	17505000	1
21	18735000	17515000	1
21	18735000	17525000	0.2813474
21	18735000	17535000	0.2838241
21	18735000	17545000	1
21	18735000	17555000	1
21	18735000	17565000	1
21	18735000	17575000	1
21	18735000	17585000	0.2964392
21	18735000	17595000	1
21	18735000	17605000	1
21	18735000	17615000	1
21	18735000	17625000	1
21	18735000	17635000	1
21	18735000	17645000	0.3124068
21	18735000	17655000	1
21	18735000	17665000	1
21	18735000	17675000	1
21	18735000	17685000	1
21	18735000	17695000	1
21	18735000	17705000	0.330074
21	18735000	17715000	0.3332394
21	18735000	17725000	0.3364769
21	18735000	17735000	0.3397896
21	18735000	17745000	0.3431805
21	18735000	17755000	0.3466524
21	18735000	17765000	0.07008074
21	18735000	17775000	0.3538505
21	18735000	17785000	1
21	18735000	17795000	0.3614045
21	18735000	17805000	0.3653209
21	18735000	17815000	0.07860977
21	18735000	17825000	0.373443
21	18735000	17835000	1
21	18735000	17845000	1
21	18735000	17855000	1
21	18735000	17865000	1
21	18735000	17875000	0.3955174
21	18735000	17885000	1
21	18735000	17895000	1
21	18735000	17905000	0.410027
21	18735000	17915000	1
21	18735000	17925000	0.4202404
21	18735000	17935000	1
21	18735000	17945000	1
21	18735000	17955000	1
21	18735000	17965000	1
21	18735000	17975000	1
21	18735000	17985000	0.4534785
21	18735000	17995000	1
21	18735000	18005000	1
21	18735000	18015000	1
21	18735000	18025000	1
21	18735000	18035000	1
21	18735000	18045000	1
21	18735000	18055000	0.4969956
21	18735000	18065000	1
21	18735000	18075000	1
21	18735000	18085000	1
21	18735000	18095000	1
21	18735000	18105000	1
21	18735000	18115000	0.5378998
21	18735000	18125000	1
21	18735000	18135000	1
21	18735000	18145000	0.5593895
21	18735000	18155000	1
21	18735000	18165000	1
21	18735000	18175000	1
21	18735000	18185000	0.5890033
21	18735000	18195000	0.5965914
21	18735000	18205000	1
21	18735000	18215000	1
21	18735000	18225000	0.6198124
21	18735000	18235000	0.6277024
21	18735000	18245000	1
21	18735000	18255000	1
21	18735000	18265000	1
21	18735000	18275000	0.6599496
21	18735000	18285000	0.6681642
21	18735000	18295000	0.67643
21	18735000	18305000	0.6847411
21	18735000	18315000	1
21	18735000	18325000	1
21	18735000	18335000	0.0371089
21	18735000	18345000	1
21	18735000	18355000	1
21	18735000	18365000	0.7354922
21	18735000	18375000	0.3956309
21	18735000	18385000	1
21	18735000	18395000	1
21	18735000	18405000	0.4352563
21	18735000	18415000	1
21	18735000	18425000	1
